23	163.5	85283.04	36164.52	152.4	-1	0	0	1.5707963268
223	163.5	85283.04	36164.52	1587.5	-1	0	0	1.5707963268
24	163.5	86502.24	36164.52	152.4	-1	0	0	1.5707963268
224	163.5	86502.24	36164.52	1587.5	-1	0	0	1.5707963268
25	163.5	87721.44	36164.52	152.4	-1	0	0	1.5707963268
225	163.5	87721.44	36164.52	1587.5	-1	0	0	1.5707963268
26	163.5	88940.64	36164.52	152.4	-1	0	0	1.5707963268
226	163.5	88940.64	36164.52	1587.5	-1	0	0	1.5707963268
27	163.5	90159.84	36164.52	152.4	-1	0	0	1.5707963268
227	163.5	90159.84	36164.52	1587.5	-1	0	0	1.5707963268
28	163.5	91372.69	36164.52	152.4	-1	0	0	1.5707963268
228	163.5	91372.69	36164.52	1587.5	-1	0	0	1.5707963268
29	163.5	92591.89	36164.52	152.4	-1	0	0	1.5707963268
229	163.5	92591.89	36164.52	1587.5	-1	0	0	1.5707963268
30	163.5	93811.09	36164.52	152.4	-1	0	0	1.5707963268
230	163.5	93811.09	36164.52	1587.5	-1	0	0	1.5707963268
31	163.5	95030.29	36164.52	152.4	-1	0	0	1.5707963268
231	163.5	95030.29	36164.52	1587.5	-1	0	0	1.5707963268
32	163.5	96249.49	36164.52	152.4	-1	0	0	1.5707963268
232	163.5	96249.49	36164.52	1587.5	-1	0	0	1.5707963268
33	163.5	97468.69	36164.52	152.4	-1	0	0	1.5707963268
233	163.5	97468.69	36164.52	1587.5	-1	0	0	1.5707963268
34	163.5	98687.89	36164.52	152.4	-1	0	0	1.5707963268
234	163.5	98687.89	36164.52	1587.5	-1	0	0	1.5707963268
35	163.5	99907.09	36164.52	152.4	-1	0	0	1.5707963268
235	163.5	99907.09	36164.52	1587.5	-1	0	0	1.5707963268
36	163.5	101126.29	36164.52	152.4	-1	0	0	1.5707963268
236	163.5	101126.29	36164.52	1587.5	-1	0	0	1.5707963268
37	163.5	102472.49	36164.52	152.4	-1	0	0	1.5707963268
237	163.5	102472.49	36164.52	1587.5	-1	0	0	1.5707963268
